Store;Date;Weekly_Sales;Holiday_Flag;Temperature;Fuel_Price;CPI;Unemployment;Holiday_Events
1;10-12-2010;168261424;0;46.329999999999998;2.843;211.46595840000001;7.8380000000000001;No aplica
1;17-12-2010;189103488;0;49.840000000000003;2.8690000000000002;211.40531200000001;7.8380000000000001;No aplica
1;24-12-2010;23879502;0;52.329999999999998;2.8860000000000001;211.40512000000001;7.8380000000000001;No aplica
1;31-12-2010;136732000;1;48.43;2.9430000000000001;211.40492800000001;7.8380000000000001;Christmas
1;07-01-2011;144473232;0;48.270000000000003;2.976;211.40473600000001;7.742;No aplica
1;14-01-2011;139101392;0;35.399999999999999;2.9830000000000001;211.45740799999999;7.742;No aplica
1;21-01-2011;132740544;0;44.039999999999999;3.016;211.8272384;7.742;No aplica
1;28-01-2011;131689928;0;43.829999999999998;3.0099999999999998;212.197056;7.742;No aplica
1;04-02-2011;160662960;0;42.270000000000003;2.9889999999999999;212.56688639999999;7.742;No aplica
1;11-02-2011;164961488;1;36.390000000000001;3.0219999999999998;212.93670399999999;7.742;Super Bowl
1;18-02-2011;168684272;0;57.359999999999999;3.0449999999999999;213.24788480000001;7.742;No aplica
1;25-02-2011;145680032;0;62.899999999999999;3.0649999999999999;213.535616;7.742;No aplica
1;04-03-2011;163626336;0;59.579999999999998;3.2879999999999998;213.82333439999999;7.742;No aplica
1;11-03-2011;155319168;0;53.560000000000002;3.4590000000000001;214.11105280000001;7.742;No aplica
1;18-03-2011;157681808;0;62.759999999999998;3.488;214.36271360000001;7.742;No aplica
1;25-03-2011;154110240;0;69.969999999999999;3.4729999999999999;214.59993600000001;7.742;No aplica
1;01-04-2011;149506480;0;59.170000000000002;3.524;214.8371712;7.6820000000000004;No aplica
1;08-04-2011;161425936;0;67.840000000000003;3.6219999999999999;215.07440639999999;7.6820000000000004;No aplica
1;15-04-2011;1559889;0;71.269999999999996;3.7429999999999999;215.29185279999999;7.6820000000000004;No aplica
1;22-04-2011;156481984;0;72.989999999999995;3.8069999999999999;215.4599168;7.6820000000000004;No aplica
1;29-04-2011;145509072;0;72.030000000000001;3.8100000000000001;215.6279552;7.6820000000000004;No aplica
1;06-05-2011;162939136;0;64.609999999999999;3.9060000000000001;215.7959936;7.6820000000000004;No aplica
1;13-05-2011;160477552;0;75.640000000000001;3.899;215.96405759999999;7.6820000000000004;No aplica
1;20-05-2011;142821824;0;67.629999999999995;3.907;215.73391359999999;7.6820000000000004;No aplica
1;27-05-2011;146604672;0;77.719999999999999;3.786;215.50379520000001;7.6820000000000004;No aplica
1;03-06-2011;163507840;0;83;3.6989999999999998;215.27365119999999;7.6820000000000004;No aplica
1;10-06-2011;158894832;0;83.129999999999995;3.6480000000000001;215.04353280000001;7.6820000000000004;No aplica
1;17-06-2011;153211488;0;86.409999999999997;3.637;214.99806720000001;7.6820000000000004;No aplica
1;24-06-2011;143883008;0;83.579999999999998;3.5939999999999999;215.09109760000001;7.6820000000000004;No aplica
1;01-07-2011;148853808;0;85.549999999999997;3.524;215.18412799999999;7.9619999999999997;No aplica
1;08-07-2011;153484960;0;85.829999999999998;3.48;215.27718400000001;7.9619999999999997;No aplica
1;15-07-2011;145512000;0;88.540000000000006;3.5750000000000002;215.3611008;7.9619999999999997;No aplica
1;22-07-2011;139692688;0;85.769999999999996;3.6509999999999998;215.4222848;7.9619999999999997;No aplica
1;29-07-2011;135221984;0;86.829999999999998;3.6819999999999999;215.48344320000001;7.9619999999999997;No aplica
1;05-08-2011;162438368;0;91.650000000000006;3.6840000000000002;215.544624;7.9619999999999997;No aplica
1;12-08-2011;152514704;0;90.760000000000005;3.6379999999999999;215.60578559999999;7.9619999999999997;No aplica
1;19-08-2011;153076144;0;89.939999999999998;3.5539999999999998;215.66929920000001;7.9619999999999997;No aplica
1;26-08-2011;146469344;0;87.959999999999994;3.5230000000000001;215.73322239999999;7.9619999999999997;No aplica
1;02-09-2011;155022928;0;87.829999999999998;3.5329999999999999;215.79714559999999;7.9619999999999997;No aplica
1;09-09-2011;154047120;1;76;3.5459999999999998;215.86105599999999;7.9619999999999997;Labour Day
1;16-09-2011;151425984;0;79.939999999999998;3.5259999999999998;216.04106239999999;7.9619999999999997;No aplica
1;23-09-2011;138002032;0;75.799999999999997;3.4670000000000001;216.37583359999999;7.9619999999999997;No aplica
1;30-09-2011;139456176;0;79.689999999999998;3.355;216.7106048;7.9619999999999997;No aplica
1;07-10-2011;163098992;0;69.310000000000002;3.2850000000000001;217.045376;7.8659999999999997;No aplica
1;14-10-2011;149352592;0;71.739999999999995;3.274;217.35526400000001;7.8659999999999997;No aplica
1;21-10-2011;150256272;0;63.710000000000001;3.3530000000000002;217.51598079999999;7.8659999999999997;No aplica
1;28-10-2011;144524912;0;66.569999999999993;3.3719999999999999;217.676672;7.8659999999999997;No aplica
1;04-11-2011;169722960;0;54.979999999999997;3.3319999999999999;217.83737600000001;7.8659999999999997;No aplica
1;11-11-2011;159493888;0;59.109999999999999;3.2970000000000002;217.99807999999999;7.8659999999999997;No aplica
1;18-11-2011;15394837;0;62.25;3.3079999999999998;218.2205184;7.8659999999999997;No aplica
1;25-11-2011;203332064;1;60.140000000000001;3.2360000000000002;218.4676096;7.8659999999999997;Thanksgiving
1;02-12-2011;158408400;0;48.909999999999997;3.1720000000000002;218.71472639999999;7.8659999999999997;No aplica
1;09-12-2011;179968240;0;43.93;3.1579999999999999;218.9618432;7.8659999999999997;No aplica
1;16-12-2011;188117664;0;51.630000000000003;3.1589999999999998;219.17944320000001;7.8659999999999997;No aplica
1;23-12-2011;227018896;0;47.960000000000001;3.1120000000000001;219.35772159999999;7.8659999999999997;No aplica
1;30-12-2011;149746272;1;44.549999999999997;3.129;219.536;7.8659999999999997;Christmas
1;06-01-2012;155036992;0;49.009999999999998;3.157;219.7142528;7.3479999999999999;No aplica
1;13-01-2012;145960112;0;48.530000000000001;3.2610000000000001;219.89253120000001;7.3479999999999999;No aplica
1;20-01-2012;139439392;0;54.109999999999999;3.2679999999999998;219.9856896;7.3479999999999999;No aplica
1;27-01-2012;131932560;0;54.259999999999998;3.29;220.07884799999999;7.3479999999999999;No aplica
1;03-02-2012;163633968;0;56.549999999999997;3.3599999999999999;220.17200639999999;7.3479999999999999;No aplica
1;10-02-2012;180247744;1;48.020000000000003;3.4089999999999998;220.26519039999999;7.3479999999999999;Super Bowl
1;17-02-2012;1819870;0;45.32;3.5099999999999998;220.42575360000001;7.3479999999999999;No aplica
1;24-02-2012;153938784;0;57.25;3.5550000000000002;220.63689600000001;7.3479999999999999;No aplica
1;02-03-2012;168842080;0;60.960000000000001;3.6299999999999999;220.84805119999999;7.3479999999999999;No aplica
1;09-03-2012;167543120;0;58.759999999999998;3.669;221.0592;7.3479999999999999;No aplica
1;16-03-2012;167747280;0;64.739999999999995;3.734;221.2118016;7.3479999999999999;No aplica
1;23-03-2012;151106800;0;65.930000000000007;3.7869999999999999;221.28639999999999;7.3479999999999999;No aplica
1;30-03-2012;164960464;0;67.609999999999999;3.8450000000000002;221.36102399999999;7.3479999999999999;No aplica
1;06-04-2012;189967680;0;70.430000000000007;3.891;221.4356224;7.1429999999999998;No aplica
1;13-04-2012;16210317;0;69.069999999999993;3.891;221.51022080000001;7.1429999999999998;No aplica
1;20-04-2012;152157792;0;66.760000000000005;3.8769999999999998;221.5640832;7.1429999999999998;No aplica
1;27-04-2012;146892832;0;67.230000000000004;3.8140000000000001;221.61794560000001;7.1429999999999998;No aplica
1;04-05-2012;168452000;0;75.549999999999997;3.7490000000000001;221.67179999999999;7.1429999999999998;No aplica
1;11-05-2012;161109600;0;73.769999999999996;3.6880000000000002;221.72567040000001;7.1429999999999998;No aplica
1;18-05-2012;159590192;0;70.329999999999998;3.6299999999999999;221.742672;7.1429999999999998;No aplica
1;25-05-2012;155544448;0;77.219999999999999;3.5609999999999999;221.744944;7.1429999999999998;No aplica
1;01-06-2012;162447760;0;77.950000000000003;3.5009999999999999;221.74722560000001;7.1429999999999998;No aplica
1;08-06-2012;169723104;0;78.299999999999997;3.452;221.74947839999999;7.1429999999999998;No aplica
1;15-06-2012;1630607;0;79.349999999999994;3.3929999999999998;221.7626368;7.1429999999999998;No aplica
1;22-06-2012;152784576;0;78.390000000000001;3.3460000000000001;221.80303359999999;7.1429999999999998;No aplica
1;29-06-2012;154042144;0;84.879999999999995;3.286;221.8434;7.1429999999999998;No aplica
1;06-07-2012;176985408;0;81.569999999999993;3.2269999999999999;221.88377600000001;6.9080000000000004;No aplica
1;13-07-2012;152701408;0;77.120000000000005;3.2559999999999998;221.92414719999999;6.9080000000000004;No aplica
1;20-07-2012;149795472;0;80.420000000000002;3.3109999999999999;221.9327232;6.9080000000000004;No aplica
1;27-07-2012;143912368;0;82.659999999999997;3.407;221.9412992;6.9080000000000004;No aplica
1;03-08-2012;163113584;0;86.109999999999999;3.4169999999999998;221.94987520000001;6.9080000000000004;No aplica
1;10-08-2012;159240992;0;85.049999999999997;3.4940000000000002;221.9584256;6.9080000000000004;No aplica
1;17-08-2012;159786800;0;84.849999999999994;3.5710000000000002;222.0384;6.9080000000000004;No aplica
1;24-08-2012;149412240;0;77.659999999999997;3.6200000000000001;222.17195520000001;6.9080000000000004;No aplica
1;31-08-2012;15820834;0;80.489999999999995;3.6379999999999999;222.30548479999999;6.9080000000000004;No aplica
1;07-09-2012;166176736;1;83.959999999999994;3.73;222.43901439999999;6.9080000000000004;Labour Day
1;14-09-2012;151742880;0;74.969999999999999;3.7170000000000001;222.58201600000001;6.9080000000000004;No aplica
1;21-09-2012;150612608;0;69.870000000000005;3.7210000000000001;222.78184959999999;6.9080000000000004;No aplica
1;28-09-2012;143705920;0;76.079999999999998;3.6659999999999999;222.98165760000001;6.9080000000000004;No aplica
1;05-10-2012;167078592;0;68.549999999999997;3.617;223.1814656;6.5730000000000004;No aplica
1;12-10-2012;157307280;0;62.990000000000002;3.601;223.3812992;6.5730000000000004;No aplica
1;19-10-2012;150806880;0;67.969999999999999;3.5939999999999999;223.42571520000001;6.5730000000000004;No aplica
1;26-10-2012;149365968;0;69.159999999999997;3.5059999999999998;223.44424960000001;6.5730000000000004;No aplica
2;05-02-2010;213698944;0;40.189999999999998;2.5720000000000001;210.75260159999999;8.3239999999999998;No aplica
2;12-02-2010;21378096;1;38.490000000000002;2.548;210.89799679999999;8.3239999999999998;Super Bowl
2;19-02-2010;212445152;0;39.689999999999998;2.5139999999999998;210.94516479999999;8.3239999999999998;No aplica
2;26-02-2010;186509728;0;46.100000000000001;2.5609999999999999;210.97596160000001;8.3239999999999998;No aplica
2;05-03-2010;199101312;0;47.170000000000002;2.625;211.0067584;8.3239999999999998;No aplica
2;12-03-2010;199048384;0;57.560000000000002;2.6669999999999998;211.03755200000001;8.3239999999999998;No aplica
2;19-03-2010;194607088;0;54.520000000000003;2.7200000000000002;210.8733312;8.3239999999999998;No aplica
2;26-03-2010;175019776;0;51.259999999999998;2.7320000000000002;210.67660799999999;8.3239999999999998;No aplica
2;02-04-2010;206618768;0;63.270000000000003;2.7189999999999999;210.47988480000001;8.1999999999999993;No aplica
2;09-04-2010;195468928;0;65.409999999999997;2.77;210.2831616;8.1999999999999993;No aplica
2;16-04-2010;187495792;0;68.069999999999993;2.8079999999999998;210.1495424;8.1999999999999993;No aplica
2;23-04-2010;182199088;0;65.109999999999999;2.7949999999999999;210.10007039999999;8.1999999999999993;No aplica
2;30-04-2010;180245024;0;66.980000000000004;2.7799999999999998;210.05058560000001;8.1999999999999993;No aplica
2;07-05-2010;204258176;0;71.280000000000001;2.835;210.00110079999999;8.1999999999999993;No aplica
2;14-05-2010;188075232;0;73.310000000000002;2.8540000000000001;209.99846400000001;8.1999999999999993;No aplica
2;21-05-2010;18969372;0;74.829999999999998;2.8260000000000001;210.2768384;8.1999999999999993;No aplica
2;28-05-2010;195711392;0;81.129999999999995;2.7589999999999999;210.5552256;8.1999999999999993;No aplica
2;04-06-2010;210254000;0;81.810000000000002;2.7050000000000001;210.83361600000001;8.1999999999999993;No aplica
2;11-06-2010;202553872;0;83.400000000000006;2.6680000000000001;211.11199999999999;8.1999999999999993;No aplica
2;18-06-2010;200163696;0;85.810000000000002;2.637;211.10965759999999;8.1999999999999993;No aplica
2;25-06-2010;193992704;0;86.260000000000005;2.653;210.99500800000001;8.1999999999999993;No aplica
2;02-07-2010;200394064;0;82.739999999999995;2.669;210.88037120000001;8.0990000000000002;No aplica
2;09-07-2010;188090256;0;82.590000000000003;2.6419999999999999;210.76573440000001;8.0990000000000002;No aplica
2;16-07-2010;184587984;0;85.319999999999993;2.6230000000000002;210.75779840000001;8.0990000000000002;No aplica
2;23-07-2010;178171776;0;87.659999999999997;2.6080000000000001;210.8921344;8.0990000000000002;No aplica
2;30-07-2010;180424608;0;83.489999999999995;2.6400000000000001;211.02647039999999;8.0990000000000002;No aplica
2;06-08-2010;199190992;0;89.530000000000001;2.6269999999999998;211.16080640000001;8.0990000000000002;No aplica
2;13-08-2010;189560112;0;89.049999999999997;2.6920000000000002;211.2951424;8.0990000000000002;No aplica
2;20-08-2010;196433520;0;88.700000000000003;2.6640000000000001;211.25966080000001;8.0990000000000002;No aplica
2;27-08-2010;186384048;0;87.120000000000005;2.6190000000000002;211.22417920000001;8.0990000000000002;No aplica
2;03-09-2010;190460816;0;81.829999999999998;2.577;211.18869760000001;8.0990000000000002;No aplica
2;10-09-2010;183912880;1;79.090000000000003;2.5649999999999999;211.15321599999999;8.0990000000000002;Labour Day
2;17-09-2010;17939036;0;82.049999999999997;2.5819999999999999;211.1806464;8.0990000000000002;No aplica
2;24-09-2010;172455728;0;81.790000000000006;2.6240000000000001;211.25525759999999;8.0990000000000002;No aplica
2;01-10-2010;182744048;0;69.239999999999995;2.6030000000000002;211.32986880000001;8.1630000000000003;No aplica
2;08-10-2010;184992144;0;63.189999999999998;2.633;211.40449280000001;8.1630000000000003;No aplica
2;15-10-2010;179435552;0;65.799999999999997;2.7200000000000002;211.47133439999999;8.1630000000000003;No aplica
2;22-10-2010;173794768;0;68.5;2.7250000000000001;211.51872;8.1630000000000003;No aplica
2;29-10-2010;180275504;0;66.239999999999995;2.7160000000000002;211.56611839999999;8.1630000000000003;No aplica
2;05-11-2010;193906144;0;57.850000000000001;2.6890000000000001;211.61350400000001;8.1630000000000003;No aplica
2;12-11-2010;191681280;0;59.689999999999998;2.7280000000000002;211.6609024;8.1630000000000003;No aplica
2;19-11-2010;195673920;0;50.810000000000002;2.7709999999999999;211.54703359999999;8.1630000000000003;No aplica
2;26-11-2010;265872528;1;62.979999999999997;2.7349999999999999;211.40628480000001;8.1630000000000003;Thanksgiving
2;03-12-2010;201578128;0;49.329999999999998;2.7080000000000002;211.265536;8.1630000000000003;No aplica
2;10-12-2010;237872656;0;45.5;2.843;211.12479999999999;8.1630000000000003;No aplica
2;17-12-2010;260916672;0;47.549999999999997;2.8690000000000002;211.0645504;8.1630000000000003;No aplica
2;24-12-2010;343600768;0;49.969999999999999;2.8860000000000001;211.06466560000001;8.1630000000000003;No aplica
2;31-12-2010;175043456;1;47.299999999999997;2.9430000000000001;211.06476799999999;8.1630000000000003;Christmas
2;07-01-2011;175805072;0;44.689999999999998;2.976;211.0648832;8.0280000000000005;No aplica
2;14-01-2011;174419360;0;33.020000000000003;2.9830000000000001;211.11767040000001;8.0280000000000005;No aplica
2;21-01-2011;17513848;0;41.399999999999999;3.016;211.48646400000001;8.0280000000000005;No aplica
2;28-01-2011;169537168;0;42.829999999999998;3.0099999999999998;211.85527039999999;8.0280000000000005;No aplica
2;04-02-2011;192934624;0;38.25;2.9889999999999999;212.224064;8.0280000000000005;No aplica
2;11-02-2011;216804160;1;33.189999999999998;3.0219999999999998;212.5928576;8.0280000000000005;Super Bowl
2;18-02-2011;208088480;0;57.829999999999998;3.0449999999999999;212.90330879999999;8.0280000000000005;No aplica
2;25-02-2011;183351104;0;60.799999999999997;3.0649999999999999;213.190416;8.0280000000000005;No aplica
2;04-03-2011;198160784;0;57.770000000000003;3.2879999999999998;213.4775296;8.0280000000000005;No aplica
2;11-03-2011;187910736;0;52.700000000000003;3.4590000000000001;213.7646464;8.0280000000000005;No aplica
2;18-03-2011;190255760;0;62.32;3.488;214.0156288;8.0280000000000005;No aplica
2;25-03-2011;176616208;0;69.420000000000002;3.4729999999999999;214.25216;8.0280000000000005;No aplica
2;01-04-2011;180017136;0;55.43;3.524;214.48869120000001;7.931;No aplica
2;08-04-2011;184755264;0;67;3.6219999999999999;214.72522240000001;7.931;No aplica
2;15-04-2011;185646784;0;69.480000000000004;3.7429999999999999;214.94205439999999;7.931;No aplica
2;22-04-2011;18863396;0;69.390000000000001;3.8069999999999999;215.10965759999999;7.931;No aplica
2;29-04-2011;174554528;0;69.209999999999994;3.8100000000000001;215.27726079999999;7.931;No aplica
2;06-05-2011;18377436;0;61.479999999999997;3.9060000000000001;215.444864;7.931;No aplica
2;13-05-2011;183851312;0;74.609999999999999;3.899;215.6124672;7.931;No aplica
2;20-05-2011;168828192;0;67.140000000000001;3.907;215.38347519999999;7.931;No aplica
2;27-05-2011;179773248;0;76.420000000000002;3.786;215.15448319999999;7.931;No aplica
2;03-06-2011;193375616;0;83.069999999999993;3.6989999999999998;214.92549120000001;7.931;No aplica
2;10-06-2011;192915312;0;83.400000000000006;3.6480000000000001;214.6964864;7.931;No aplica
2;17-06-2011;195377200;0;86.530000000000001;3.637;214.65135359999999;7.931;No aplica
2;24-06-2011;17909258;0;85.170000000000002;3.5939999999999999;214.74411520000001;7.931;No aplica
2;01-07-2011;1866243;0;85.689999999999998;3.524;214.83686399999999;7.8520000000000003;No aplica
2;08-07-2011;185316192;0;87.700000000000003;3.48;214.9296128;7.8520000000000003;No aplica
2;15-07-2011;178518736;0;89.829999999999998;3.5750000000000002;215.01345280000001;7.8520000000000003;No aplica
2;22-07-2011;174381648;0;89.340000000000003;3.6509999999999998;215.0749184;7.8520000000000003;No aplica
2;29-07-2011;168069312;0;90.069999999999993;3.6819999999999999;215.13638399999999;7.8520000000000003;No aplica
2;05-08-2011;187670432;0;93.340000000000003;3.6840000000000002;215.19784960000001;7.8520000000000003;No aplica
2;12-08-2011;181276832;0;91.579999999999998;3.6379999999999999;215.2593152;7.8520000000000003;No aplica
2;19-08-2011;184409456;0;89.859999999999999;3.5539999999999998;215.3229312;7.8520000000000003;No aplica
2;26-08-2011;182113984;0;90.450000000000003;3.5230000000000001;215.38689600000001;7.8520000000000003;No aplica
2;02-09-2011;18091196;0;89.640000000000001;3.5329999999999999;215.4508544;7.8520000000000003;No aplica
2;09-09-2011;174800064;1;77.969999999999999;3.5459999999999998;215.5148288;7.8520000000000003;Labour Day
2;16-09-2011;169143952;0;78.849999999999994;3.5259999999999998;215.6944384;7.8520000000000003;No aplica
2;23-09-2011;166929984;0;75.579999999999998;3.4670000000000001;216.0282368;7.8520000000000003;No aplica
2;30-09-2011;165039440;0;78.140000000000001;3.355;216.36203520000001;7.8520000000000003;No aplica
2;07-10-2011;183755344;0;69.920000000000002;3.2850000000000001;216.69583359999999;7.4409999999999998;No aplica
2;14-10-2011;174388224;0;71.670000000000002;3.274;217.0048256;7.4409999999999998;No aplica
2;21-10-2011;183468032;0;64.530000000000001;3.3530000000000002;217.16500479999999;7.4409999999999998;No aplica
2;28-10-2011;176929632;0;65.870000000000005;3.3719999999999999;217.32518400000001;7.4409999999999998;No aplica
2;04-11-2011;19597080;0;55.530000000000001;3.3319999999999999;217.48536319999999;7.4409999999999998;No aplica
2;11-11-2011;192072512;0;59.329999999999998;3.2970000000000002;217.64554240000001;7.4409999999999998;No aplica
2;18-11-2011;19027624;0;62.009999999999998;3.3079999999999998;217.86703360000001;7.4409999999999998;No aplica
2;25-11-2011;26142024;1;56.359999999999999;3.2360000000000002;218.113024;7.4409999999999998;Thanksgiving
2;02-12-2011;1954952;0;48.740000000000002;3.1720000000000002;218.35903999999999;7.4409999999999998;No aplica
2;09-12-2011;229054928;0;41.759999999999998;3.1579999999999999;218.60504;7.4409999999999998;No aplica
2;16-12-2011;243273648;0;50.130000000000003;3.1589999999999998;218.8217856;7.4409999999999998;No aplica
2;23-12-2011;32243698;0;46.659999999999997;3.1120000000000001;218.99955199999999;7.4409999999999998;No aplica
2;30-12-2011;187422656;1;44.57;3.129;219.17731839999999;7.4409999999999998;Christmas
2;06-01-2012;179952016;0;46.75;3.157;219.35505599999999;7.0570000000000004;No aplica
2;13-01-2012;174472544;0;45.990000000000002;3.2610000000000001;219.5328256;7.0570000000000004;No aplica
2;20-01-2012;171176912;0;51.700000000000003;3.2679999999999998;219.62583040000001;7.0570000000000004;No aplica
2;27-01-2012;166090608;0;50.5;3.29;219.71886079999999;7.0570000000000004;No aplica
2;03-02-2012;193530000;0;55.210000000000001;3.3599999999999999;219.81189119999999;7.0570000000000004;No aplica
2;10-02-2012;210332272;1;46.979999999999997;3.4089999999999998;219.90489600000001;7.0570000000000004;Super Bowl
2;17-02-2012;219668848;0;43.82;3.5099999999999998;220.06520320000001;7.0570000000000004;No aplica
2;24-02-2012;18618028;0;54.630000000000003;3.5550000000000002;220.275936;7.0570000000000004;No aplica
2;02-03-2012;195255568;0;58.789999999999999;3.6299999999999999;220.4866816;7.0570000000000004;No aplica
2;09-03-2012;193762832;0;57.109999999999999;3.669;220.6974208;7.0570000000000004;No aplica
2;16-03-2012;197608208;0;63.68;3.734;220.84984320000001;7.0570000000000004;No aplica
2;23-03-2012;179043920;0;64.010000000000005;3.7869999999999999;220.9244928;7.0570000000000004;No aplica
2;30-03-2012;185748080;0;66.829999999999998;3.8450000000000002;220.9991168;7.0570000000000004;No aplica
2;06-04-2012;212903584;0;68.430000000000007;3.891;221.07376640000001;6.891;No aplica
2;13-04-2012;19358692;0;68.079999999999998;3.891;221.14839040000001;6.891;No aplica
2;20-04-2012;184734448;0;65.689999999999998;3.8769999999999998;221.20209919999999;6.891;No aplica
2;27-04-2012;176413312;0;67.200000000000003;3.8140000000000001;221.255808;6.891;No aplica
2;04-05-2012;192395712;0;76.730000000000004;3.7490000000000001;221.30951680000001;6.891;No aplica
2;11-05-2012;191752096;0;73.870000000000005;3.6880000000000002;221.36322559999999;6.891;No aplica
2;18-05-2012;200094064;0;71.269999999999996;3.6299999999999999;221.380336;6.891;No aplica
2;25-05-2012;191279104;0;78.189999999999998;3.5609999999999999;221.3828096;6.891;No aplica
2;01-06-2012;191009232;0;78.379999999999995;3.5009999999999999;221.38526719999999;6.891;No aplica
2;08-06-2012;201021648;0;78.689999999999998;3.452;221.38775039999999;6.891;No aplica
2;15-06-2012;19629244;0;80.560000000000002;3.3929999999999998;221.40098560000001;6.891;No aplica
2;22-06-2012;188773328;0;81.040000000000006;3.3460000000000001;221.44115199999999;6.891;No aplica
2;29-06-2012;188104608;0;86.319999999999993;3.286;221.48134400000001;6.891;No aplica
2;06-07-2012;20415074;0;84.200000000000003;3.2269999999999999;221.52151040000001;6.5650000000000004;No aplica
2;13-07-2012;183007520;0;80.170000000000002;3.2559999999999998;221.56167679999999;6.5650000000000004;No aplica
2;20-07-2012;181966640;0;83.230000000000004;3.3109999999999999;221.5701248;6.5650000000000004;No aplica
